id,country,year,incident_folder,title_en,media_count,has_generated_snapshot,media_files
usa_2021_january_6_capitol_attack_accountability_record,USA,2021,USA/00-00-2021/January 6 Capitol attack accountability record,January 6 Capitol attack accountability record,4,False,USA/00-00-2021/January 6 Capitol attack accountability record/Media/01 - EN Cover Card.svg | USA/00-00-2021/January 6 Capitol attack accountability record/Media/02 - EN Proof Map.svg | USA/00-00-2021/January 6 Capitol attack accountability record/Media/03 - Event Image - Capitol Steps Crowd.jpg | USA/00-00-2021/January 6 Capitol attack accountability record/Media/04 - Event Image - Capitol Crowd and Flags.jpg
usa_2021_january_6_capitol_attack_security_failures,USA,2021,USA/00-00-2021/January 6 Capitol attack and security failures,January 6 Capitol attack and security failures,4,True,USA/00-00-2021/January 6 Capitol attack and security failures/Media/01 - EN January 6 Capitol Attack And Security Failures Cov 3E97Cf0Cc536.svg | USA/00-00-2021/January 6 Capitol attack and security failures/Media/02 - Bilingual Snapshot.svg | USA/00-00-2021/January 6 Capitol attack and security failures/Media/03 - Event Image - Capitol Steps Crowd.jpg | USA/00-00-2021/January 6 Capitol attack and security failures/Media/04 - Event Image - Capitol Crowd and Flags.jpg
usa_2021_january_6_capitol_attack_security_failure_conspiracy_ecosystem,USA,2021,"USA/00-00-2021/January 6 Capitol attack, security failure, and conspiracy ecosystem","January 6 Capitol attack, security failure, and conspiracy ecosystem",4,False,"USA/00-00-2021/January 6 Capitol attack, security failure, and conspiracy ecosystem/Media/01 - Cover Card.svg | USA/00-00-2021/January 6 Capitol attack, security failure, and conspiracy ecosystem/Media/02 - Proof Map.svg | USA/00-00-2021/January 6 Capitol attack, security failure, and conspiracy ecosystem/Media/03 - Event Image - Capitol Steps Crowd.jpg | USA/00-00-2021/January 6 Capitol attack, security failure, and conspiracy ecosystem/Media/04 - Event Image - Capitol Crowd and Flags.jpg"
usa_2021_january_6_security_failure_political_violence_democratic_institutions,USA,2021,"USA/00-00-2021/January 6, security failure, political violence and democratic institutions (2021-2026)","January 6, security failure, political violence and democratic institutions (2021-2026)",2,False,"USA/00-00-2021/January 6, security failure, political violence and democratic institutions (2021-2026)/Media/01 - EN Cover Card.svg | USA/00-00-2021/January 6, security failure, political violence and democratic institutions (2021-2026)/Media/02 - EL Cover Card.svg"
usa_2021_nso_pegasus_global_spyware_pressure,USA,2021,USA/00-00-2021/NSO Pegasus and global spyware pressure,NSO Pegasus and global spyware pressure,2,True,USA/00-00-2021/NSO Pegasus and global spyware pressure/Media/01 - EN Cover Card.svg | USA/00-00-2021/NSO Pegasus and global spyware pressure/Media/02 - Bilingual Snapshot.svg
usa_2021_pfas_forever_chemicals_regulatory_delay_military_bases_water,USA,2021,"USA/00-00-2021/PFAS Forever Chemicals Regulatory Delay, Military Bases and Public Water Trust","PFAS Forever Chemicals: Regulatory Delay, Military Bases and Public Water Trust",2,False,"USA/00-00-2021/PFAS Forever Chemicals Regulatory Delay, Military Bases and Public Water Trust/Media/01 - EN Cover Card.svg | USA/00-00-2021/PFAS Forever Chemicals Regulatory Delay, Military Bases and Public Water Trust/Media/02 - EL Cover Card.svg"
usa_2022_ftx_collapse_crypto_political_access,USA,2022,USA/00-00-2022/FTX collapse and crypto political access,FTX collapse and crypto political access,2,True,USA/00-00-2022/FTX collapse and crypto political access/Media/01 - EN Cover Card.svg | USA/00-00-2022/FTX collapse and crypto political access/Media/02 - Bilingual Snapshot.svg
usa_2022_roe_v_wade_overturned_data_privacy_fears,USA,2022,USA/00-00-2022/Roe v Wade overturned and data privacy fears,Roe v Wade overturned and data privacy fears,2,True,USA/00-00-2022/Roe v Wade overturned and data privacy fears/Media/01 - EN Cover Card.svg | USA/00-00-2022/Roe v Wade overturned and data privacy fears/Media/02 - Bilingual Snapshot.svg
usa_2022_twitter_files_government_pressure_platforms_information_control,USA,2022,"USA/00-00-2022/USA — Twitter Files, government pressure, platforms, and information control (2022–2024)","USA — Twitter Files, government pressure, platforms, and information control (2022–2024)",4,False,"USA/00-00-2022/USA — Twitter Files, government pressure, platforms, and information control (2022–2024)/Media/01 - EN Cover Card.svg | USA/00-00-2022/USA — Twitter Files, government pressure, platforms, and information control (2022–2024)/Media/02 - EN Cover Card.svg | USA/00-00-2022/USA — Twitter Files, government pressure, platforms, and information control (2022–2024)/Media/03 - EL Cover Card.svg | USA/00-00-2022/USA — Twitter Files, government pressure, platforms, and information control (2022–2024)/Media/04 - EL Cover Card.svg"
usa_2022_uvalde_response_failure_school_shooting_police_delay_accountability,USA,2022,"USA/00-00-2022/Uvalde Response Failure School Shooting, Police Delay and Public Accountability","Uvalde Response Failure: School Shooting, Police Delay and Public Accountability",2,False,"USA/00-00-2022/Uvalde Response Failure School Shooting, Police Delay and Public Accountability/Media/01 - EN Cover Card.svg | USA/00-00-2022/Uvalde Response Failure School Shooting, Police Delay and Public Accountability/Media/02 - EL Cover Card.svg"
usa_2022_uvalde_school_shooting_police_response_failure,USA,2022,USA/00-00-2022/Uvalde school shooting and police response failure,Uvalde school shooting and police response failure,2,False,USA/00-00-2022/Uvalde school shooting and police response failure/Media/01 - Cover Card.svg | USA/00-00-2022/Uvalde school shooting and police response failure/Media/02 - Proof Map.svg
usa_2023_east_palestine_derailment_chemical_response_regulatory,USA,2023,"USA/00-00-2023/East Palestine derailment, chemical response and regulatory trust (2023-2026)","East Palestine derailment, chemical response and regulatory trust (2023-2026)",2,False,"USA/00-00-2023/East Palestine derailment, chemical response and regulatory trust (2023-2026)/Media/01 - EN Cover Card.svg | USA/00-00-2023/East Palestine derailment, chemical response and regulatory trust (2023-2026)/Media/02 - EL Cover Card.svg"
usa_2023_maui_wildfires_response_land_grab_rumors,USA,2023,USA/00-00-2023/Maui wildfires response and land-grab rumors,Maui wildfires response and land-grab rumors,2,True,USA/00-00-2023/Maui wildfires response and land-grab rumors/Media/01 - EN Cover Card.svg | USA/00-00-2023/Maui wildfires response and land-grab rumors/Media/02 - Bilingual Snapshot.svg
usa_2023_missing_scientists_pattern_claims,USA,2023,USA/00-00-2023/MISSING SCIENTISTS SCIENTIST DEATHS PATTERN CLAIMS IN THE U.S. (2023-2026),MISSING SCIENTISTS / SCIENTIST DEATHS PATTERN CLAIMS IN THE U.S. (2023-2026),2,False,USA/00-00-2023/MISSING SCIENTISTS SCIENTIST DEATHS PATTERN CLAIMS IN THE U.S. (2023-2026)/Media/01 - EN Cover Card.svg | USA/00-00-2023/MISSING SCIENTISTS SCIENTIST DEATHS PATTERN CLAIMS IN THE U.S. (2023-2026)/Media/02 - EL Cover Card.svg
usa_2023_ohio_train_derailment_toxic_risk_communication,USA,2023,USA/00-00-2023/Ohio train derailment and toxic-risk communication,Ohio train derailment and toxic-risk communication,2,True,USA/00-00-2023/Ohio train derailment and toxic-risk communication/Media/01 - EN Ohio Train Derailment And Toxic Risk Communication 9F3B4D87A7B3.svg | USA/00-00-2023/Ohio train derailment and toxic-risk communication/Media/02 - Bilingual Snapshot.svg
usa_2023_silicon_valley_bank_collapse_interest_rate_risk_deregulation_debate_pa,USA,2023,"USA/00-00-2023/Silicon Valley Bank Collapse Interest-Rate Risk, Deregulation Debate and Panic Speed","Silicon Valley Bank Collapse: Interest-Rate Risk, Deregulation Debate and Panic Speed",2,False,"USA/00-00-2023/Silicon Valley Bank Collapse Interest-Rate Risk, Deregulation Debate and Panic Speed/Media/01 - EN Cover Card.svg | USA/00-00-2023/Silicon Valley Bank Collapse Interest-Rate Risk, Deregulation Debate and Panic Speed/Media/02 - EL Cover Card.svg"
usa_2023_15_minute_cities_planning_surveillance_lockdown_panic,USA,2023,"USA/00-00-2023/USA GLOBAL — 15-MINUTE CITIES PLANNING, SURVEILLANCE, AND LOCKDOWN PANIC (2023–2026)","USA / GLOBAL — 15-MINUTE CITIES: PLANNING, SURVEILLANCE, AND LOCKDOWN PANIC (2023–2026)",4,False,"USA/00-00-2023/USA GLOBAL — 15-MINUTE CITIES PLANNING, SURVEILLANCE, AND LOCKDOWN PANIC (2023–2026)/Media/01 - EN Cover Card.png | USA/00-00-2023/USA GLOBAL — 15-MINUTE CITIES PLANNING, SURVEILLANCE, AND LOCKDOWN PANIC (2023–2026)/Media/02 - EN Cover Card.svg | USA/00-00-2023/USA GLOBAL — 15-MINUTE CITIES PLANNING, SURVEILLANCE, AND LOCKDOWN PANIC (2023–2026)/Media/03 - EL Cover Card.png | USA/00-00-2023/USA GLOBAL — 15-MINUTE CITIES PLANNING, SURVEILLANCE, AND LOCKDOWN PANIC (2023–2026)/Media/04 - EL Cover Card.svg"
usa_2024_aaro_uap_historical_record_expectations,USA,2024,USA/00-00-2024/AARO UAP historical record report and public expectations — PROOF DOSSIER,AARO UAP historical record report and public expectations — PROOF DOSSIER,2,False,USA/00-00-2024/AARO UAP historical record report and public expectations — PROOF DOSSIER/Media/01 - EN Cover Card.svg | USA/00-00-2024/AARO UAP historical record report and public expectations — PROOF DOSSIER/Media/02 - EN Proof Map.svg
usa_2024_baltimore_key_bridge_collapse_infrastructure_shock,USA,2024,USA/00-00-2024/Baltimore Key Bridge collapse and infrastructure shock,Baltimore Key Bridge collapse and infrastructure shock,2,True,USA/00-00-2024/Baltimore Key Bridge collapse and infrastructure shock/Media/01 - EN Baltimore Key Bridge Collapse And Infrastructure S 184B40317861.svg | USA/00-00-2024/Baltimore Key Bridge collapse and infrastructure shock/Media/02 - Bilingual Snapshot.svg
usa_2024_change_healthcare_cyberattack_medical_infrastructure_fragility,USA,2024,USA/00-00-2024/Change Healthcare cyberattack and medical infrastructure fragility,Change Healthcare cyberattack and medical infrastructure fragility,2,True,USA/00-00-2024/Change Healthcare cyberattack and medical infrastructure fragility/Media/01 - EN Change Healthcare Cyberattack And Medical Infrastr 375195E80Cbc.svg | USA/00-00-2024/Change Healthcare cyberattack and medical infrastructure fragility/Media/02 - Bilingual Snapshot.svg
usa_2024_corporate_rent_algorithms_housing_manipulation_claims,USA,2024,USA/00-00-2024/Corporate rent algorithms and housing manipulation claims,Corporate rent algorithms and housing manipulation claims,2,True,USA/00-00-2024/Corporate rent algorithms and housing manipulation claims/Media/01 - EN Corporate Rent Algorithms And Housing Manipulation Da7A73C394Df.svg | USA/00-00-2024/Corporate rent algorithms and housing manipulation claims/Media/02 - Bilingual Snapshot.svg
usa_2024_mckinsey_purdue_opioid_marketing_false_claims_consulting_power,USA,2024,"USA/00-00-2024/McKinsey, Purdue, opioid marketing, false claims and consulting power (2024)","McKinsey, Purdue, opioid marketing, false claims and consulting power (2024)",2,False,"USA/00-00-2024/McKinsey, Purdue, opioid marketing, false claims and consulting power (2024)/Media/01 - EN Cover Card.svg | USA/00-00-2024/McKinsey, Purdue, opioid marketing, false claims and consulting power (2024)/Media/02 - EL Cover Card.svg"
usa_2024_raytheon_foreign_bribery_defense_contract_fraud_security_market,USA,2024,"USA/00-00-2024/Raytheon foreign bribery, defense contract fraud and the security market (2024)","Raytheon foreign bribery, defense contract fraud and the security market (2024)",2,False,"USA/00-00-2024/Raytheon foreign bribery, defense contract fraud and the security market (2024)/Media/01 - EN Cover Card.svg | USA/00-00-2024/Raytheon foreign bribery, defense contract fraud and the security market (2024)/Media/02 - EL Cover Card.svg"
usa_2024_supreme_court_gifts_ethics_crisis_disclosure_influence_institutional_l,USA,2024,"USA/00-00-2024/Supreme Court Gifts and Ethics Crisis Disclosure, Influence and Institutional Legitimacy","Supreme Court Gifts and Ethics Crisis: Disclosure, Influence and Institutional Legitimacy",2,False,"USA/00-00-2024/Supreme Court Gifts and Ethics Crisis Disclosure, Influence and Institutional Legitimacy/Media/01 - EN Cover Card.svg | USA/00-00-2024/Supreme Court Gifts and Ethics Crisis Disclosure, Influence and Institutional Legitimacy/Media/02 - EL Cover Card.svg"
usa_2024_dystopian_trends,USA,2024,USA/00-00-2024/USA Dystopian Trends 2024-2026,USA Dystopian Trends: 2024-2026,2,False,USA/00-00-2024/USA Dystopian Trends 2024-2026/Media/01 - EN Cover Card.svg | USA/00-00-2024/USA Dystopian Trends 2024-2026/Media/02 - EL Cover Card.svg
usa_2024_location_data_brokers_car_surveillance,USA,2024,"USA/00-00-2024/USA Location Data Brokers, Government Access Paths, and Car Surveillance (2024-2025)","USA: Location Data Brokers, Government Access Paths, and Car Surveillance (2024-2025)",2,False,"USA/00-00-2024/USA Location Data Brokers, Government Access Paths, and Car Surveillance (2024-2025)/Media/01 - EN Cover Card.svg | USA/00-00-2024/USA Location Data Brokers, Government Access Paths, and Car Surveillance (2024-2025)/Media/02 - EL Cover Card.svg"
usa_2024_taxes_war_jobs,USA,2024,"USA/00-00-2024/USA Taxes, War Spending, and Jobs 2024-2026","USA Taxes, War Spending, and Jobs: 2024-2026",2,False,"USA/00-00-2024/USA Taxes, War Spending, and Jobs 2024-2026/Media/01 - EN Cover Card.svg | USA/00-00-2024/USA Taxes, War Spending, and Jobs 2024-2026/Media/02 - EL Cover Card.svg"
usa_2025_ai_deepfakes_election_crisis,USA,2025,USA/00-00-2025/AI deepfakes and election trust crisis,AI deepfakes and election trust crisis,2,True,USA/00-00-2025/AI deepfakes and election trust crisis/Media/01 - EN Cover Card.svg | USA/00-00-2025/AI deepfakes and election trust crisis/Media/02 - Bilingual Snapshot.svg
usa_2025_federal_anti_corruption_cases_in_local_government,USA,2025,USA/00-00-2025/Federal anti-corruption cases and public trust in local government,Federal anti-corruption cases and public trust in local government,2,True,USA/00-00-2025/Federal anti-corruption cases and public trust in local government/Media/01 - EN Federal Anti Corruption Cases And Public Trust In 378E8Ca482Ef.svg | USA/00-00-2025/Federal anti-corruption cases and public trust in local government/Media/02 - Bilingual Snapshot.svg
usa_2025_usaid_bribery_scheme_contractor_access_money_development_corruption,USA,2025,"USA/00-00-2025/USAID Bribery Scheme Contractor Access, Public Money and Development Corruption","USAID Bribery Scheme: Contractor Access, Public Money and Development Corruption",2,False,"USA/00-00-2025/USAID Bribery Scheme Contractor Access, Public Money and Development Corruption/Media/01 - EN Cover Card.svg | USA/00-00-2025/USAID Bribery Scheme Contractor Access, Public Money and Development Corruption/Media/02 - EL Cover Card.svg"
usa_2025_walgreens_opioid_prescriptions_false_claims_pharmacy_gatekeeping,USA,2025,"USA/00-00-2025/Walgreens opioid prescriptions, false claims and pharmacy gatekeeping (2025)","Walgreens opioid prescriptions, false claims and pharmacy gatekeeping (2025)",2,False,"USA/00-00-2025/Walgreens opioid prescriptions, false claims and pharmacy gatekeeping (2025)/Media/01 - EN Cover Card.svg | USA/00-00-2025/Walgreens opioid prescriptions, false claims and pharmacy gatekeeping (2025)/Media/02 - EL Cover Card.svg"
usa_2026_former_nyc_housing_liaison_bribery_charges_housing_pay_play_city_hall,USA,2026,"USA/00-00-2026/Former NYC Housing Liaison Bribery Charges Public Housing, Pay-to-Play and City Hall Acc","Former NYC Housing Liaison Bribery Charges: Public Housing, Pay-to-Play and City Hall Access",2,False,"USA/00-00-2026/Former NYC Housing Liaison Bribery Charges Public Housing, Pay-to-Play and City Hall Acc/Media/01 - EN Cover Card.svg | USA/00-00-2026/Former NYC Housing Liaison Bribery Charges Public Housing, Pay-to-Play and City Hall Acc/Media/02 - EL Cover Card.svg"
usa_2026_hawaii_affordable_housing_bribery_local_office_development_money,USA,2026,"USA/00-00-2026/Hawaii Affordable Housing Bribery Local Public Office, Development Money and Trust","Hawaii Affordable Housing Bribery: Local Public Office, Development Money and Trust",2,False,"USA/00-00-2026/Hawaii Affordable Housing Bribery Local Public Office, Development Money and Trust/Media/01 - EN Cover Card.svg | USA/00-00-2026/Hawaii Affordable Housing Bribery Local Public Office, Development Money and Trust/Media/02 - EL Cover Card.svg"
usa_2026_child_social_media_age_verification_digital_gatekeeping,USA,2026,USA/00-00-2026/Usa Child Social Media Age Verification And Digital Gatekeeping 2024 2026,Usa Child Social Media Age Verification And Digital Gatekeeping 2024 2026,2,False,USA/00-00-2026/Usa Child Social Media Age Verification And Digital Gatekeeping 2024 2026/Media/01 - EN Cover Card.svg | USA/00-00-2026/Usa Child Social Media Age Verification And Digital Gatekeeping 2024 2026/Media/02 - EL Cover Card.svg
